iter	Passed	Remaining
7060	92397	169314
7061	92409	169299
7062	92422	169286
7063	92434	169271
7064	92447	169257
7065	92459	169243
7066	92471	169228
7067	92484	169214
7068	92496	169200
7069	92509	169185
7070	92527	169181
7071	92539	169168
7072	92552	169154
7073	92565	169140
7074	92578	169126
7075	92590	169112
7076	92603	169098
7077	92616	169085
7078	92628	169071
7079	92642	169058
7080	92654	169044
7081	92667	169030
7082	92680	169017
7083	92693	169004
7084	92705	168990
7085	92718	168975
7086	92731	168962
7087	92743	168948
7088	92756	168934
7089	92769	168921
7090	92782	168907
7091	92795	168894
7092	92810	168886
7093	92823	168872
7094	92836	168858
7095	92849	168845
7096	92863	168833
7097	92876	168821
7098	92889	168808
7099	92901	168793
7100	92914	168780
7101	92928	168767
7102	92940	168752
7103	92952	168737
7104	92965	168724
7105	92977	168710
7106	92990	168697
7107	93003	168683
7108	93016	168670
7109	93029	168656
7110	93041	168641
7111	93054	168627
7112	93066	168614
7113	93079	168601
7114	93092	168587
7115	93105	168574
7116	93118	168561
7117	93131	168546
7118	93143	168532
7119	93156	168518
7120	93168	168504
7121	93181	168491
7122	93194	168477
7123	93207	168464
7124	93220	168451
7125	93234	168439
7126	93247	168425
7127	93259	168411
7128	93272	168398
7129	93285	168385
7130	93298	168371
7131	93312	168359
7132	93325	168347
7133	93338	168333
7134	93351	168319
7135	93364	168307
7136	93376	168293
7137	93389	168279
7138	93402	168264
7139	93415	168251
7140	93428	168238
7141	93440	168223
7142	93452	168210
7143	93465	168196
7144	93478	168182
7145	93491	168169
7146	93504	168156
7147	93516	168141
7148	93528	168127
7149	93541	168113
7150	93554	168099
7151	93567	168086
7152	93580	168073
7153	93593	168060
7154	93605	168045
7155	93617	168029
7156	93629	168015
7157	93642	168000
7158	93654	167986
7159	93667	167972
7160	93679	167958
7161	93691	167943
7162	93704	167929
7163	93717	167916
7164	93729	167902
7165	93742	167888
7166	93755	167875
7167	93768	167862
7168	93780	167847
7169	93793	167834
7170	93806	167820
7171	93818	167806
7172	93831	167792
7173	93844	167779
7174	93857	167765
7175	93869	167751
7176	93881	167736
7177	93894	167722
7178	93906	167708
7179	93919	167694
7180	93931	167679
7181	93943	167664
7182	93955	167650
7183	93971	167641
7184	93984	167627
7185	93996	167614
7186	94009	167600
7187	94022	167586
7188	94035	167573
7189	94048	167560
7190	94060	167546
7191	94073	167532
7192	94086	167519
7193	94099	167505
7194	94111	167491
7195	94124	167477
7196	94137	167464
7197	94150	167451
7198	94163	167437
7199	94175	167422
7200	94187	167408
7201	94201	167395
7202	94214	167382
7203	94226	167367
7204	94238	167353
7205	94250	167339
7206	94263	167324
7207	94275	167311
7208	94288	167296
7209	94300	167282
7210	94313	167268
7211	94326	167255
7212	94340	167243
7213	94354	167232
7214	94367	167219
7215	94380	167205
7216	94393	167193
7217	94407	167180
7218	94420	167168
7219	94432	167154
7220	94446	167142
7221	94460	167129
7222	94473	167116
7223	94486	167103
7224	94498	167089
7225	94512	167076
7226	94525	167064
7227	94538	167051
7228	94551	167037
7229	94564	167024
7230	94577	167012
7231	94591	166999
7232	94604	166987
7233	94617	166974
7234	94630	166961
7235	94643	166947
7236	94657	166935
7237	94670	166922
7238	94683	166909
7239	94696	166896
7240	94709	166882
7241	94722	166870
7242	94736	166857
7243	94749	166844
7244	94762	166831
7245	94775	166818
7246	94789	166806
7247	94801	166792
7248	94814	166779
7249	94827	166766
7250	94840	166752
7251	94853	166739
7252	94866	166726
7253	94879	166712
7254	94892	166698
7255	94904	166684
7256	94917	166670
7257	94929	166656
7258	94942	166643
7259	94956	166630
7260	94968	166616
7261	94981	166603
7262	94994	166590
7263	95007	166577
7264	95020	166563
7265	95032	166548
7266	95045	166535
7267	95058	166521
7268	95070	166507
7269	95083	166494
7270	95096	166480
7271	95108	166466
7272	95121	166452
7273	95133	166437
7274	95146	166424
7275	95159	166411
7276	95172	166397
7277	95184	166383
7278	95197	166370
7279	95210	166357
7280	95223	166343
7281	95236	166329
7282	95248	166315
7283	95261	166301
7284	95273	166287
7285	95286	166273
7286	95299	166260
7287	95311	166246
7288	95324	166232
7289	95337	166219
7290	95349	166205
7291	95364	166193
7292	95377	166181
7293	95390	166168
7294	95403	166154
7295	95416	166141
7296	95429	166128
7297	95441	166113
7298	95454	166100
7299	95467	166086
7300	95480	166073
7301	95492	166059
7302	95505	166045
7303	95517	166031
7304	95531	166018
7305	95543	166005
7306	95556	165991
7307	95569	165977
7308	95583	165966
7309	95595	165951
7310	95608	165938
7311	95621	165925
7312	95634	165912
7313	95647	165898
7314	95660	165884
7315	95672	165870
7316	95687	165860
7317	95700	165847
7318	95713	165834
7319	95726	165821
7320	95739	165807
7321	95752	165794
7322	95765	165781
7323	95778	165768
7324	95791	165755
7325	95804	165741
7326	95817	165728
7327	95829	165714
7328	95843	165701
7329	95856	165688
7330	95869	165675
7331	95882	165662
7332	95894	165648
7333	95907	165634
7334	95920	165620
7335	95933	165607
7336	95945	165593
7337	95958	165580
7338	95970	165565
7339	95983	165552
7340	95996	165538
7341	96009	165524
7342	96021	165510
7343	96033	165496
7344	96047	165484
7345	96060	165470
7346	96072	165456
7347	96085	165442
7348	96098	165429
7349	96111	165415
7350	96123	165401
7351	96136	165388
7352	96148	165373
7353	96161	165359
7354	96173	165345
7355	96186	165332
7356	96199	165318
7357	96211	165304
7358	96224	165289
7359	96236	165274
7360	96248	165260
7361	96260	165246
7362	96273	165233
7363	96286	165218
7364	96298	165204
7365	96311	165191
7366	96324	165177
7367	96337	165164
7368	96349	165149
7369	96361	165135
7370	96373	165120
7371	96386	165106
7372	96399	165093
7373	96412	165080
7374	96425	165066
7375	96437	165052
7376	96450	165039
7377	96463	165025
7378	96475	165011
7379	96488	164997
7380	96500	164983
7381	96512	164968
7382	96524	164953
7383	96537	164940
7384	96550	164926
7385	96562	164912
7386	96575	164898
7387	96588	164885
7388	96600	164871
7389	96613	164858
7390	96626	164844
7391	96639	164830
7392	96651	164816
7393	96664	164802
7394	96677	164788
7395	96690	164777
7396	96703	164763
7397	96715	164748
7398	96729	164737
7399	96743	164724
7400	96756	164711
7401	96768	164697
7402	96781	164684
7403	96794	164670
7404	96806	164656
7405	96820	164643
7406	96835	164634
7407	96847	164620
7408	96860	164606
7409	96874	164595
7410	96888	164583
7411	96901	164570
7412	96914	164558
7413	96929	164547
7414	96942	164533
7415	96955	164520
7416	96968	164507
7417	96980	164492
7418	96992	164478
7419	97005	164464
7420	97018	164451
7421	97031	164439
7422	97044	164424
7423	97058	164413
7424	97071	164400
7425	97084	164387
7426	97098	164375
7427	97111	164362
7428	97124	164348
7429	97137	164335
7430	97150	164322
7431	97163	164309
7432	97176	164296
7433	97189	164284
7434	97202	164269
7435	97214	164255
7436	97226	164241
7437	97240	164228
7438	97252	164214
7439	97266	164201
7440	97278	164187
7441	97290	164172
7442	97302	164158
7443	97315	164145
7444	97328	164131
7445	97341	164118
7446	97354	164104
7447	97367	164092
7448	97380	164078
7449	97394	164066
7450	97408	164056
7451	97421	164043
7452	97434	164029
7453	97447	164016
7454	97460	164003
7455	97473	163990
7456	97486	163977
7457	97503	163969
7458	97516	163957
7459	97529	163944
7460	97544	163933
7461	97557	163920
7462	97569	163906
7463	97584	163895
7464	97597	163883
7465	97611	163870
7466	97624	163858
7467	97638	163846
7468	97651	163833
7469	97665	163821
7470	97677	163807
7471	97691	163794
7472	97704	163781
7473	97718	163770
7474	97730	163756
7475	97744	163744
7476	97758	163732
7477	97771	163719
7478	97784	163706
7479	97797	163693
7480	97810	163680
7481	97823	163667
7482	97836	163654
7483	97849	163641
7484	97863	163628
7485	97875	163614
7486	97888	163601
7487	97901	163587
7488	97914	163574
7489	97926	163559
7490	97939	163546
7491	97952	163533
7492	97965	163520
7493	97978	163506
7494	97991	163493
7495	98004	163480
7496	98017	163467
7497	98030	163453
7498	98043	163440
7499	98055	163426
7500	98068	163412
7501	98081	163399
7502	98094	163386
7503	98107	163372
7504	98120	163359
7505	98133	163345
7506	98146	163332
7507	98158	163319
7508	98172	163307
7509	98185	163294
7510	98201	163286
7511	98216	163275
7512	98229	163262
7513	98242	163249
7514	98255	163235
7515	98268	163222
7516	98280	163207
7517	98292	163193
7518	98305	163179
7519	98318	163166
7520	98330	163151
7521	98343	163139
7522	98356	163126
7523	98369	163112
7524	98382	163099
7525	98394	163084
7526	98407	163071
7527	98420	163057
7528	98432	163043
7529	98445	163029
7530	98457	163015
7531	98469	163000
7532	98482	162987
7533	98494	162972
7534	98507	162959
7535	98520	162945
7536	98532	162931
7537	98545	162917
7538	98558	162903
7539	98571	162890
7540	98584	162877
7541	98597	162864
7542	98610	162851
7543	98622	162837
7544	98635	162824
7545	98648	162810
7546	98661	162797
7547	98674	162784
7548	98687	162771
7549	98700	162757
7550	98713	162744
7551	98726	162731
7552	98739	162718
7553	98752	162705
7554	98765	162691
7555	98778	162679
7556	98791	162665
7557	98804	162652
7558	98817	162639
7559	98830	162626
7560	98843	162613
7561	98856	162599
7562	98869	162586
7563	98882	162573
7564	98894	162558
7565	98911	162550
7566	98923	162537
7567	98936	162523
7568	98949	162509
7569	98962	162497
7570	98975	162484
7571	98988	162471
7572	99001	162458
7573	99014	162444
7574	99027	162431
7575	99040	162418
7576	99053	162405
7577	99066	162391
7578	99078	162377
7579	99091	162363
7580	99104	162351
7581	99117	162337
7582	99131	162325
7583	99144	162312
7584	99157	162299
7585	99170	162285
7586	99183	162272
7587	99196	162259
7588	99209	162246
7589	99222	162232
7590	99235	162219
7591	99247	162205
7592	99260	162192
7593	99272	162178
7594	99286	162164
7595	99303	162158
7596	99317	162147
7597	99331	162135
7598	99344	162123
7599	99357	162109
7600	99371	162097
7601	99384	162085
7602	99397	162071
7603	99410	162057
7604	99423	162044
7605	99436	162031
7606	99449	162018
7607	99462	162004
7608	99475	161991
7609	99488	161978
7610	99501	161965
7611	99513	161951
7612	99526	161938
7613	99540	161926
7614	99553	161912
7615	99566	161899
7616	99579	161886
7617	99592	161873
7618	99605	161861
7619	99618	161847
7620	99631	161834
7621	99644	161821
7622	99658	161809
7623	99671	161795
7624	99683	161781
7625	99699	161772
7626	99711	161758
7627	99725	161746
7628	99738	161732
7629	99751	161721
7630	99765	161708
7631	99778	161695
7632	99791	161682
7633	99804	161669
7634	99818	161657
7635	99831	161643
7636	99844	161630
7637	99856	161617
7638	99870	161604
7639	99883	161592
7640	99896	161578
7641	99909	161565
7642	99923	161553
7643	99936	161540
7644	99949	161527
7645	99962	161513
7646	99975	161500
7647	99987	161486
7648	100000	161472
7649	100012	161458
7650	100026	161446
7651	100039	161433
7652	100051	161419
7653	100065	161406
7654	100078	161392
7655	100132	161446
7656	100171	161476
7657	100188	161468
7658	100215	161478
7659	100234	161474
7660	100248	161462
7661	100268	161460
7662	100284	161452
7663	100297	161438
7664	100309	161424
7665	100327	161419
7666	100342	161408
7667	100354	161394
7668	100371	161387
7669	100394	161389
7670	100419	161396
7671	100432	161383
7672	100447	161372
7673	100460	161359
7674	100473	161347
7675	100488	161336
7676	100505	161329
7677	100519	161317
7678	100532	161304
7679	100545	161292
7680	100558	161278
7681	100574	161270
7682	100587	161257
7683	100601	161244
7684	100614	161232
7685	100628	161219
7686	100640	161205
7687	100676	161228
7688	100689	161215
7689	100702	161202
7690	100714	161188
7691	100728	161176
7692	100741	161163
7693	100755	161151
7694	100769	161140
7695	100783	161128
7696	100796	161114
7697	100809	161101
7698	100825	161093
7699	100839	161080
7700	100852	161068
7701	100866	161055
7702	100879	161043
7703	100892	161029
7704	100905	161016
7705	100918	161002
7706	100931	160990
7707	100944	160976
7708	100957	160962
7709	100970	160949
7710	100982	160935
7711	100995	160922
7712	101008	160908
7713	101021	160896
7714	101035	160884
7715	101052	160876
7716	101065	160864
7717	101078	160850
7718	101091	160837
7719	101108	160829
7720	101121	160817
7721	101134	160804
7722	101148	160791
7723	101161	160779
7724	101175	160768
7725	101189	160755
7726	101205	160747
7727	101222	160740
7728	101236	160728
7729	101249	160715
7730	101262	160703
7731	101276	160690
7732	101289	160677
7733	101302	160663
7734	101314	160649
7735	101327	160636
7736	101340	160623
7737	101353	160609
7738	101368	160599
7739	101380	160584
7740	101392	160570
7741	101404	160555
7742	101417	160541
7743	101429	160527
7744	101442	160513
7745	101455	160500
7746	101467	160485
7747	101479	160471
7748	101492	160457
7749	101523	160472
7750	101537	160460
7751	101550	160447
7752	101563	160434
7753	101579	160425
7754	101591	160411
7755	101604	160398
7756	101617	160384
7757	101630	160371
7758	101643	160357
7759	101657	160345
7760	101670	160333
7761	101684	160321
7762	101697	160308
7763	101710	160295
7764	101724	160283
7765	101737	160270
7766	101751	160258
7767	101764	160245
7768	101778	160233
7769	101791	160220
7770	101804	160206
7771	101817	160192
7772	101830	160180
7773	101844	160167
7774	101856	160154
7775	101870	160142
7776	101883	160129
7777	101896	160115
7778	101909	160102
7779	101922	160088
7780	101946	160093
7781	101960	160081
7782	101973	160067
7783	101986	160054
7784	102002	160046
7785	102015	160033
7786	102030	160023
7787	102044	160010
7788	102058	159999
7789	102071	159986
7790	102084	159973
7791	102098	159960
7792	102111	159947
7793	102125	159936
7794	102138	159922
7795	102151	159909
7796	102164	159896
7797	102179	159885
7798	102192	159872
7799	102204	159857
7800	102217	159844
7801	102230	159831
7802	102244	159819
7803	102257	159806
7804	102270	159793
7805	102282	159779
7806	102295	159766
7807	102308	159752
7808	102320	159738
7809	102333	159724
7810	102349	159715
7811	102364	159704
7812	102378	159693
7813	102391	159681
7814	102404	159667
7815	102418	159655
7816	102432	159643
7817	102445	159630
7818	102459	159618
7819	102472	159604
7820	102485	159592
7821	102498	159578
7822	102510	159564
7823	102524	159551
7824	102536	159537
7825	102549	159523
7826	102561	159509
7827	102573	159494
7828	102585	159480
7829	102598	159466
7830	102611	159454
7831	102624	159440
7832	102637	159427
7833	102650	159413
7834	102663	159400
7835	102676	159386
7836	102689	159373
7837	102701	159359
7838	102714	159345
7839	102730	159337
7840	102743	159324
7841	102757	159311
7842	102769	159297
7843	102781	159282
7844	102794	159268
7845	102806	159254
7846	102819	159240
7847	102831	159225
7848	102843	159212
7849	102857	159199
7850	102870	159186
7851	102883	159173
7852	102896	159160
7853	102909	159146
7854	102921	159132
7855	102934	159119
7856	102947	159105
7857	102960	159091
7858	102973	159078
7859	102986	159065
7860	102998	159051
7861	103011	159037
7862	103024	159023
7863	103037	159010
7864	103051	158998
7865	103064	158985
7866	103076	158971
7867	103088	158957
7868	103101	158942
7869	103113	158929
7870	103127	158917
7871	103141	158904
7872	103154	158891
7873	103168	158879
7874	103181	158866
7875	103194	158853
7876	103206	158839
7877	103219	158824
7878	103231	158810
7879	103243	158796
7880	103256	158782
7881	103269	158769
7882	103282	158755
7883	103294	158741
7884	103307	158727
7885	103319	158713
7886	103332	158700
7887	103345	158686
7888	103358	158672
7889	103370	158659
7890	103384	158646
7891	103398	158634
7892	103413	158624
7893	103426	158611
7894	103439	158597
7895	103452	158584
7896	103465	158572
7897	103478	158558
7898	103491	158546
7899	103503	158531
7900	103516	158517
7901	103529	158504
7902	103542	158490
7903	103555	158476
7904	103567	158463
7905	103580	158450
7906	103593	158435
7907	103606	158422
7908	103619	158409
7909	103632	158396
7910	103644	158382
7911	103657	158368
7912	103670	158355
7913	103682	158340
7914	103695	158326
7915	103707	158312
7916	103720	158299
7917	103733	158285
7918	103746	158272
7919	103759	158259
7920	103772	158245
7921	103785	158232
7922	103798	158219
7923	103810	158205
7924	103823	158190
7925	103835	158177
7926	103848	158163
7927	103860	158149
7928	103873	158135
7929	103886	158122
7930	103899	158109
7931	103912	158095
7932	103925	158082
7933	103939	158071
7934	103951	158056
7935	103964	158042
7936	103976	158028
7937	103989	158015
7938	104002	158001
7939	104015	157988
7940	104027	157974
7941	104040	157960
7942	104053	157946
7943	104066	157933
7944	104079	157919
7945	104094	157910
7946	104109	157899
7947	104122	157886
7948	104134	157872
7949	104148	157859
7950	104160	157845
7951	104173	157831
7952	104185	157818
7953	104198	157803
7954	104210	157789
7955	104222	157775
7956	104235	157762
7957	104248	157748
7958	104261	157734
7959	104273	157720
7960	104286	157707
7961	104299	157694
7962	104312	157680
7963	104326	157668
7964	104339	157655
7965	104352	157642
7966	104366	157630
7967	104379	157617
7968	104392	157604
7969	104405	157590
7970	104418	157577
7971	104431	157564
7972	104444	157550
7973	104457	157537
7974	104470	157524
7975	104484	157512
7976	104497	157498
7977	104510	157485
7978	104522	157472
7979	104537	157461
7980	104552	157450
7981	104565	157437
7982	104578	157424
7983	104591	157411
7984	104604	157397
7985	104618	157385
7986	104630	157371
7987	104643	157357
